TSNE1,TSNE2,File,Path,Dataset
-13.39876,-12.901883,111_UCR_Anomaly_3sddb40_35000_46600_46900.out,data/raw/KDD21/111_UCR_Anomaly_3sddb40_35000_46600_46900.out,3.0
9.483128,-20.711973,112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,data/raw/KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,3.0
15.089553,-17.880476,113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,data/raw/KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,3.0
15.270218,-18.218317,114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,data/raw/KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,3.0
15.260614,-18.178549,115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,data/raw/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,3.0
15.220643,-17.395208,116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,data/raw/KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,3.0
15.531204,-18.261034,117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,data/raw/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,3.0
15.838482,-17.871855,118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,data/raw/KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,3.0
9.222111,-11.428459,119_UCR_Anomaly_ECG1_10000_11800_12100.out,data/raw/KDD21/119_UCR_Anomaly_ECG1_10000_11800_12100.out,3.0
9.8607855,-11.35953,120_UCR_Anomaly_ECG2_15000_16000_16100.out,data/raw/KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,3.0
7.273689,-10.681304,121_UCR_Anomaly_ECG3_15000_16000_16100.out,data/raw/KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,3.0
7.303792,-10.649924,122_UCR_Anomaly_ECG3_8000_17000_17100.out,data/raw/KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,3.0
-8.855589,-35.27777,123_UCR_Anomaly_ECG4_5000_16800_17100.out,data/raw/KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,3.0
8.4767475,-9.949615,124_UCR_Anomaly_ECG4_5000_16900_17100.out,data/raw/KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,3.0
8.4750805,-9.951331,125_UCR_Anomaly_ECG4_5000_17000_17100.out,data/raw/KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,3.0
7.3205733,-10.635847,126_UCR_Anomaly_ECG4_8000_17000_17100.out,data/raw/KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,3.0
-9.429335,-32.319023,127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,data/raw/KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,3.0
-9.438814,-32.310905,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,data/raw/KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,3.0
-9.437565,-32.311405,129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,data/raw/KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,3.0
-9.438488,-32.310535,130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,data/raw/KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,3.0
-9.398124,-32.304367,131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,data/raw/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,3.0
-8.547161,-26.89071,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,data/raw/KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,3.0
-8.552119,-26.892637,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,data/raw/KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,3.0
-8.561983,-31.873016,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,data/raw/KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,3.0
-6.6670384,-30.093622,135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,data/raw/KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,3.0
-6.648862,-30.078869,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,data/raw/KDD21/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,3.0
-6.39273,-30.169565,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,data/raw/KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,3.0
-6.4009585,-30.1655,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,data/raw/KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,3.0
-6.701405,-30.106249,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,data/raw/KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,3.0
-5.825399,-30.393875,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,data/raw/KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,3.0
-7.4622593,-28.157248,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,data/raw/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,3.0
-7.877738,-28.29925,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,data/raw/KDD21/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,3.0
-9.415811,-31.893702,143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,data/raw/KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,3.0
-6.6873465,-31.129362,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,data/raw/KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,3.0
31.89011,-4.8530793,145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,data/raw/KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,3.0
31.774145,-5.254481,146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,data/raw/KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,3.0
31.77935,-5.120984,147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.out,data/raw/KDD21/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.out,3.0
31.559834,-5.5069523,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,data/raw/KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,3.0
31.385168,-5.4870567,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,data/raw/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,3.0
30.743382,-4.923986,150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,data/raw/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,3.0
-13.047455,7.0179214,151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,data/raw/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,3.0
1.8367649,12.873258,152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,data/raw/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,3.0
1.3579358,12.924614,153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,data/raw/KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,3.0
1.3296336,13.009406,154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,data/raw/KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,3.0
1.443141,13.275582,155_UCR_Anomaly_PowerDemand4_18000_24005_24077.out,data/raw/KDD21/155_UCR_Anomaly_PowerDemand4_18000_24005_24077.out,3.0
8.307797,-18.966671,156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,data/raw/KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,3.0
8.650689,-18.562038,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,data/raw/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,3.0
8.602675,-18.593597,158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,data/raw/KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,3.0
8.640656,-18.551907,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,data/raw/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,3.0
8.614866,-18.593107,160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,data/raw/KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,3.0
8.891299,3.274629,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,data/raw/KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,3.0
8.929904,3.2286954,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,data/raw/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,3.0
4.99726,-6.7836676,163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,data/raw/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,3.0
4.815559,-6.3778315,164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,data/raw/KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,3.0
4.8965936,-6.4865727,165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,data/raw/KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,3.0
4.9398923,-6.479428,166_UCR_Anomaly_apneaecg_10000_12240_12308.out,data/raw/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,3.0
-8.858406,-34.054207,167_UCR_Anomaly_gait1_20000_38500_38800.out,data/raw/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,3.0
-8.849957,-34.05585,168_UCR_Anomaly_gait2_22000_46500_46800.out,data/raw/KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,3.0
-8.895189,-34.04656,169_UCR_Anomaly_gait3_24500_59900_60500.out,data/raw/KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,3.0
-8.57388,-32.998547,170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,data/raw/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,3.0
-8.579029,-32.996845,171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,data/raw/KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,3.0
-8.577852,-32.996296,172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,data/raw/KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,3.0
14.066744,-14.710342,173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,data/raw/KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,3.0
13.704585,-14.777128,174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,data/raw/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,3.0
14.086991,-14.720812,175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,data/raw/KDD21/175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,3.0
14.087092,-14.701208,176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,data/raw/KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,3.0
13.624747,-14.851306,177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,data/raw/KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,3.0
4.948766,-10.190777,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,data/raw/KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,3.0
3.586289,-8.191591,179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,data/raw/KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,3.0
3.9525523,-7.4889483,180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,data/raw/KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,3.0
-7.818516,-34.42563,181_UCR_Anomaly_park3m_60000_72150_72495.out,data/raw/KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,3.0
2.032809,10.1290455,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,data/raw/KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,3.0
15.07947,-13.586443,183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,data/raw/KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,3.0
-8.205618,-35.21639,184_UCR_Anomaly_resperation10_48000_130700_131880.out,data/raw/KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,3.0
-8.144616,-35.283813,185_UCR_Anomaly_resperation11_58000_110800_110801.out,data/raw/KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,3.0
-8.198647,-35.49257,186_UCR_Anomaly_resperation1_100000_110260_110412.out,data/raw/KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,3.0
-8.455982,-35.66045,187_UCR_Anomaly_resperation2_30000_168250_168250.out,data/raw/KDD21/187_UCR_Anomaly_resperation2_30000_168250_168250.out,3.0
-8.737304,-35.59758,188_UCR_Anomaly_resperation2_30000_168250_168251.out,data/raw/KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,3.0
-8.883621,-35.3221,189_UCR_Anomaly_resperation3_45000_158250_158251.out,data/raw/KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,3.0
-8.33488,-35.145218,190_UCR_Anomaly_resperation4_70000_128430_128431.out,data/raw/KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,3.0
-8.8777895,-35.306057,191_UCR_Anomaly_resperation9_38000_143411_143511.out,data/raw/KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,3.0
5.310224,7.1193676,192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,data/raw/KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,3.0
7.3293266,-5.166059,193_UCR_Anomaly_s20101m_10000_35774_35874.out,data/raw/KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,3.0
-10.601027,-32.688797,194_UCR_Anomaly_sddb49_20000_67950_68200.out,data/raw/KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,3.0
23.76691,-8.813937,195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,data/raw/KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,3.0
3.6590765,-1.4991376,196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,data/raw/KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,3.0
-5.612425,-24.996542,197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,data/raw/KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,3.0
-5.6012993,-24.98118,198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,data/raw/KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,3.0
-5.6070285,-24.989655,199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,data/raw/KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,3.0
-5.604748,-24.989769,200_UCR_Anomaly_tiltAPB4_20000_67995_67996.out,data/raw/KDD21/200_UCR_Anomaly_tiltAPB4_20000_67995_67996.out,3.0
13.32228,-16.750832,201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,data/raw/KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,3.0
-12.325519,8.592448,202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,data/raw/KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,3.0
26.964918,10.553331,203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,data/raw/KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,3.0
-12.33466,8.594969,204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,data/raw/KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,3.0
-12.19773,8.688824,205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,data/raw/KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,3.0
3.199884,-9.121478,206_UCR_Anomaly_CHARISten_25130_29080_29140.out,data/raw/KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,3.0
13.531867,-18.31393,207_UCR_Anomaly_CHARISten_3165_26929_26989.out,data/raw/KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,3.0
8.935967,13.124654,208_UCR_Anomaly_CHARISten_5130_27929_27989.out,data/raw/KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,3.0
6.073415,4.6113973,209_UCR_Anomaly_Fantasia_19000_26970_27270.out,data/raw/KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out,3.0
-10.563701,-19.44742,210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,data/raw/KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,3.0
-10.566501,-19.443567,211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,data/raw/KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,3.0
1.3258369,12.988428,212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,data/raw/KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,3.0
-5.663599,-21.150635,213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.out,data/raw/KDD21/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.out,3.0
-14.635074,-1.9092871,214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,data/raw/KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,3.0
-6.6730294,-21.360329,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,data/raw/KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,3.0
3.769145,-11.436709,216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,data/raw/KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,3.0
-14.6275835,-1.9056575,217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,data/raw/KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,3.0
-5.7060256,-21.208336,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,data/raw/KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,3.0
-5.849543,-21.585072,219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,data/raw/KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,3.0
3.240558,-1.9069488,220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,data/raw/KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,3.0
-6.6705613,-21.360891,221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,data/raw/KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,3.0
5.3135576,-3.4695902,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,data/raw/KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,3.0
6.256213,-3.7824748,223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,data/raw/KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,3.0
5.334458,-3.4533162,224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,data/raw/KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,3.0
6.2885413,-3.7436748,225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,data/raw/KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,3.0
6.2541294,-3.878383,226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,data/raw/KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,3.0
4.3658204,7.77308,227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,data/raw/KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,3.0
5.72349,8.530774,228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,data/raw/KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,3.0
4.898751,8.9178705,229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,data/raw/KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,3.0
2.9809399,9.151901,230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,data/raw/KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,3.0
5.037633,8.412212,231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,data/raw/KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,3.0
5.0424376,8.408599,232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,data/raw/KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,3.0
0.30011353,2.8358202,233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,data/raw/KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,3.0
0.23290263,2.7810388,234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,data/raw/KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,3.0
5.0114603,-8.657097,235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,data/raw/KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,3.0
5.070042,-8.740936,236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,data/raw/KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,3.0
0.2994411,2.7298307,237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,data/raw/KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,3.0
5.098711,-8.516124,238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.out,data/raw/KDD21/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.out,3.0
-13.038016,-16.433355,239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.out,data/raw/KDD21/239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.out,3.0
-13.100951,-16.412584,240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,data/raw/KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,3.0
-13.11264,-16.371164,241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,data/raw/KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,3.0
-6.7826586,-22.620056,242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,data/raw/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,3.0
-9.528016,-33.823074,243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,data/raw/KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,3.0
-6.2091446,-22.32323,244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,data/raw/KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,3.0
-6.209408,-22.325016,245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,data/raw/KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,3.0
-7.82302,-21.657219,246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,data/raw/KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,3.0
-7.3597827,-21.803078,247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,data/raw/KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,3.0
30.277172,1.2407016,248_UCR_Anomaly_weallwalk_2000_4702_4707.out,data/raw/KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,3.0
30.279665,1.4373672,249_UCR_Anomaly_weallwalk_2753_8285_8315.out,data/raw/KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,3.0
30.280626,1.4466021,250_UCR_Anomaly_weallwalk_2951_7290_7296.out,data/raw/KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,3.0
12.530729,-19.231655,1.test.out,data/raw/MGAB/1.test.out,4.0
13.140519,-19.008991,10.test.out,data/raw/MGAB/10.test.out,4.0
12.655079,-18.523233,2.test.out,data/raw/MGAB/2.test.out,4.0
13.038531,-19.200523,3.test.out,data/raw/MGAB/3.test.out,4.0
12.455087,-18.805992,4.test.out,data/raw/MGAB/4.test.out,4.0
12.393543,-19.087843,5.test.out,data/raw/MGAB/5.test.out,4.0
12.786983,-18.494087,6.test.out,data/raw/MGAB/6.test.out,4.0
12.790646,-18.50488,7.test.out,data/raw/MGAB/7.test.out,4.0
12.820956,-19.284794,8.test.out,data/raw/MGAB/8.test.out,4.0
13.134129,-18.921896,9.test.out,data/raw/MGAB/9.test.out,4.0
33.493927,5.727874,NAB_data_CloudWatch_1.out,data/raw/NAB/NAB_data_CloudWatch_1.out,5.0
24.951622,9.213361,NAB_data_CloudWatch_10.out,data/raw/NAB/NAB_data_CloudWatch_10.out,5.0
26.716751,13.356604,NAB_data_CloudWatch_11.out,data/raw/NAB/NAB_data_CloudWatch_11.out,5.0
31.302961,9.258056,NAB_data_CloudWatch_12.out,data/raw/NAB/NAB_data_CloudWatch_12.out,5.0
28.20337,7.4009986,NAB_data_CloudWatch_13.out,data/raw/NAB/NAB_data_CloudWatch_13.out,5.0
-14.169924,10.161744,NAB_data_CloudWatch_14.out,data/raw/NAB/NAB_data_CloudWatch_14.out,5.0
7.475768,16.581614,NAB_data_CloudWatch_15.out,data/raw/NAB/NAB_data_CloudWatch_15.out,5.0
-23.603754,11.965747,NAB_data_CloudWatch_16.out,data/raw/NAB/NAB_data_CloudWatch_16.out,5.0
-26.24597,11.902386,NAB_data_CloudWatch_17.out,data/raw/NAB/NAB_data_CloudWatch_17.out,5.0
34.09029,5.704684,NAB_data_CloudWatch_2.out,data/raw/NAB/NAB_data_CloudWatch_2.out,5.0
3.6793818,19.091179,NAB_data_CloudWatch_3.out,data/raw/NAB/NAB_data_CloudWatch_3.out,5.0
2.0522354,-4.842678,NAB_data_CloudWatch_4.out,data/raw/NAB/NAB_data_CloudWatch_4.out,5.0
-18.977901,-8.153986,NAB_data_CloudWatch_5.out,data/raw/NAB/NAB_data_CloudWatch_5.out,5.0
-26.409525,11.973955,NAB_data_CloudWatch_6.out,data/raw/NAB/NAB_data_CloudWatch_6.out,5.0
33.63712,4.797458,NAB_data_CloudWatch_7.out,data/raw/NAB/NAB_data_CloudWatch_7.out,5.0
10.349959,13.866816,NAB_data_CloudWatch_8.out,data/raw/NAB/NAB_data_CloudWatch_8.out,5.0
32.485115,16.187756,NAB_data_CloudWatch_9.out,data/raw/NAB/NAB_data_CloudWatch_9.out,5.0
-0.64860535,13.567064,NAB_data_Exchange_1.out,data/raw/NAB/NAB_data_Exchange_1.out,5.0
