Path,Dataset,File,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,DN_Mean,DN_Spread_Std
data/raw/KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,KDD21,122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.4431109293044997,0.038309166302921804,5.811629090140242,22,0.575919878487007,-0.11148719147373996,0.49944998166605553,116.0,0.020352076923725187,69,0.3159260531926581,13.0,0.2857142857142857,-0.008399999999999963,-0.03843333333333332,0.9432268070705668,13.0,1.4660460015591963,0.32,0.28,0.1844611897432605,0.5254634743892485,0.3359666666666667,30.385243159012752
data/raw/KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,KDD21,123_UCR_Anomaly_ECG4_5000_16800_17100.out,-0.43690460002114656,-0.6618022021782493,74.7532359354074,222,1.2156681426540477,-0.00012672849259581738,0.011975059875299376,305.0,0.008898944968025797,450,0.3386694128475251,40.0,0.7788461538461539,-0.03286750000000005,-0.011904999999999999,0.9999649029811245,227.0,1.1591916880953663,0.38,0.3,0.013398363444189529,0.03722207871914602,-421.132925,910.1920075475346
data/raw/KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,KDD21,124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.3001916624120873,-0.2793099061729878,5.8109656444634235,22,0.26901074341663617,-0.10978338449191595,0.5007500250008333,116.0,0.02028342201077962,69,0.3167104066771722,13.0,0.2857142857142857,-0.008366666666666633,-0.03966666666666663,0.943263201259418,15.0,1.4664437542840134,0.32,0.28,0.1823519661599176,0.5253599800458383,0.357,30.45720832662223
data/raw/KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,KDD21,125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.3008460706155289,-0.2786511624264949,5.813860697076163,22,0.2694332582119503,-0.10991963817426685,0.5007166905563519,116.0,0.020348589690051766,69,0.31671279251451856,13.0,0.2857142857142857,-0.008366666666666633,-0.03826666666666667,0.9433105680564947,15.0,1.4662420928199076,0.34,0.28,0.18254371375840334,0.525226836935725,0.337,30.45743619403973
data/raw/KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,KDD21,126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.41976334229007806,0.013314623743586496,5.811423834038545,22,0.5682981411373526,-0.11130935168994469,0.49944998166605553,116.0,0.020452625494642298,69,0.31592492180522186,13.0,0.2857142857142857,-0.008399999999999963,-0.03859999999999997,0.9432261439035021,13.0,1.4662127828904745,0.32,0.28,0.18465293734174623,0.5254716931904824,0.3454333333333333,30.385137008587584
data/raw/KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,KDD21,127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,-0.5816502113069871,-0.763686615190903,21.77978114776868,46,0.9048229830201592,5.22763753895375e-05,0.41728477373114425,57.0,0.008792616531283663,217,5.012725730640162,40.0,0.30357142857142855,-0.015083333333333337,0.012083333333333224,0.9998656624473827,122.0,1.236529138088756,0.5,0.44,0.029145634969829103,0.12607189059154555,0.0611206971666665,0.028585216412637404
data/raw/KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,KDD21,128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,-0.5839704734419813,-0.7660271250316294,21.73546253692907,44,0.906101990206758,5.034123584401386e-05,0.42011834319526625,57.0,0.011829176114890403,217,4.823664129865494,40.0,0.2982456140350877,-0.014416666666666633,0.00983333333333336,0.9998652213298741,122.0,1.2371228672858001,0.5,0.44,0.029145634969829103,0.1263559361585376,0.061185165833333194,0.028582037264580105
data/raw/KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,KDD21,129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,-0.5854677182995685,-0.7669775638702586,21.715466034742132,44,0.9070948788104776,5.05962283383279e-05,0.4196183015251271,57.0,0.011375661375661376,217,3.8283591527018777,40.0,0.2982456140350877,-0.012750000000000039,0.01041666666666674,0.999861612032804,122.0,1.2371228672858001,0.48,0.44,0.029145634969829103,0.1265420285665052,0.06127837159683322,0.0286681418500433
data/raw/KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,KDD21,130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,-0.5839704734419813,-0.7660271250316294,21.73394824145812,45,0.906101990206758,5.0170315957406684e-05,0.42011834319526625,57.0,0.012055933484504913,217,4.941822500136776,40.0,0.2982456140350877,-0.014416666666666633,0.00983333333333336,0.9998641045158747,122.0,1.2378057302846093,0.5,0.44,0.029145634969829103,0.12637055274556133,0.061185165833333194,0.028582037264580105
data/raw/KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,KDD21,131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,-0.5952625183710079,-0.7764493361768146,21.615108328991123,43,0.9126152218771018,3.2665864098111145e-05,0.42653554462871907,57.0,0.009575203443617054,169,1.568969646261599,40.0,0.29310344827586204,-0.0050000000000000044,0.0022500000000000853,0.9998497074299534,122.0,1.2383008084783993,0.46,0.42,0.029145634969829103,0.1271268671212967,0.061589594666666574,0.028719252664269897
data/raw/KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,KDD21,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,-0.5346045249095346,-0.33267107102687377,24.760671903678944,77,1.1192928995996914,0.0001923291752065151,0.43293333333333334,83.0,0.02739768244575937,153,1.3896229522854997,35.0,0.3055555555555556,-0.0014664711371816797,0.017730969204106106,0.9993434438808965,46.0,1.260560791040354,0.4489795918367347,0.3877551020408163,0.04065049087897217,0.15360551926553606,84.79711049193453,10.418305929746916
data/raw/KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,KDD21,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,-0.536136723548545,-0.334999152331957,24.72308576093072,77,1.1194689093125059,0.0010303194849727417,0.43346666666666667,83.0,0.02739768244575937,153,0.5184619752333184,35.0,0.3055555555555556,0.0017331022530329143,0.017930942540994588,0.9991259260104356,46.0,1.2596604653194,0.4489795918367347,0.3877551020408163,0.04065049087897217,0.15555784504961473,84.83517524996681,10.45953019754122
data/raw/KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,KDD21,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,-0.9929307799529099,-1.1816558464054396,23.792019451294685,69,1.1332997870307844,0.00035060772142401857,0.33592105263157895,103.0,0.025357921871901647,172,4.161564298254101,36.0,0.5135135135135135,0.0023681094592815644,-0.004736218918563351,0.9997636696484797,110.0,1.214260985922807,0.48,0.4,0.03681553890925782,0.11953152475348143,53.783662993027335,9.815426402119936
data/raw/KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,KDD21,135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,-0.8470652835995671,-0.6610607655541842,28.279971928676165,92,1.1070224892565188,1.8859319068295138e-05,0.3548,79.0,0.022829744440313805,182,1.158434506514064,40.0,0.75,0.055325956539128196,-0.048526863084922045,0.9996654867502078,74.0,1.2208007227865756,0.46938775510204084,0.40816326530612246,0.0345145677274292,0.09478274426778939,71.71121760431943,13.107066030542144
data/raw/KDD21/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,KDD21,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,-0.9783400113394616,-0.7850348268545337,28.26318341695748,92,1.133856059399415,0.0001340718156301362,0.35978130417388987,79.0,0.022829744440313805,182,0.7854917864781331,40.0,0.75,0.055466666666666775,-0.04826666666666668,0.9985741961492407,74.0,1.2291557713680996,0.46938775510204084,0.40816326530612246,0.0345145677274292,0.10445939355262188,71.70440870666665,13.109068992392082
data/raw/KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,KDD21,137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,-0.846839987160989,-0.6608130093220104,28.270048248421904,92,1.1050806341357582,6.651979197566504e-05,0.3581810908121083,79.0,0.025632226638832488,182,1.8534709269614835,40.0,0.75,0.055600000000000094,-0.04826666666666668,0.999598610090912,74.0,1.2218237298915826,0.46938775510204084,0.40816326530612246,0.0345145677274292,0.09544311550671258,71.70692453066668,13.105483561154568
data/raw/KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,KDD21,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,-0.8473329598562285,-0.6614723872929189,28.318876653975995,92,1.107932400643427,4.314748628704428e-05,0.35484731297506333,79.0,0.025632226638832488,182,2.446809360237663,40.0,0.75,0.05606666666666671,-0.0484,0.9997872540065111,74.0,1.2175735397075478,0.46938775510204084,0.40816326530612246,0.0345145677274292,0.09477497375106497,71.72332747866666,13.1172172041467
data/raw/KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,KDD21,139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,-0.8488410235121273,-0.6630711116034993,28.349746897731706,90,1.1103444335540829,3.118684919505416e-05,0.3516468862515002,81.0,0.024659936896489272,182,4.850324760107231,40.0,0.75,0.05626666666666669,-0.04933333333333334,0.9998127990744728,74.0,1.2154661769556852,0.46938775510204084,0.40816326530612246,0.0345145677274292,0.09353645337832019,71.748542976,13.123618754791304
data/raw/KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,KDD21,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,-1.0234290220072997,-0.83056492575794,28.422864640818094,86,1.1703055959331021,0.0001798627769381545,0.3206284153005464,87.0,0.02644649486896195,177,2.637013022906648,40.0,0.925,0.038109547875973204,-0.027796749077994787,0.9996145044523134,69.0,1.2199282488548766,0.4897959183673469,0.42857142857142855,0.03528155812137207,0.10761724982655614,63.51360583800041,10.965586862085653
data/raw/KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,KDD21,141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,-0.9919479442103757,-1.1804994427714794,23.284746467237305,67,1.127232034164043,0.00038662113512403763,0.34111141084434854,103.0,0.023454293079516162,172,2.6293147364196154,35.0,0.5,-0.011058664868509815,0.007956844234659366,0.999751913767903,56.0,1.2165755277744517,0.4489795918367347,0.40816326530612246,0.03681553890925782,0.12267653714055199,53.78297871207021,9.824461826802658
data/raw/KDD21/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,KDD21,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,-1.1147827265404846,-0.9336818842879588,27.787711139334682,80,1.1704764405877974,0.0002303003718812086,0.3505814713184372,173.0,0.03620149301462862,153,3.686088983875276,40.0,0.425,-0.06617454925529132,0.029527044682518877,0.9993702219683555,60.0,1.2260949372519245,0.46,0.4,0.04065049087897217,0.11627682139086874,61.58919864253971,11.052248432997466
data/raw/KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,KDD21,143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,-1.1472948197083055,-0.5737783444301845,28.42745917432692,83,1.0984321014419254,0.0008879007432053538,0.4381333333333333,91.0,0.025554433362790892,164,2.905122740991067,40.0,0.21428571428571427,-0.010531929076123214,0.01266497800293287,0.9994810096094283,116.0,1.269051729752198,0.4897959183673469,0.42857142857142855,0.03834951969714356,0.1644050062665489,73.22229166911067,14.334140089024253
data/raw/KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,KDD21,144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,-1.1678226475685656,-0.5962609751786773,28.260648784624347,88,1.2099689648099399,0.0001257663154602664,0.29573333333333335,96.0,0.027805580180540863,174,4.9119131359546175,40.0,0.975,-0.037794960671910405,0.02626316491134517,0.9997718614883925,97.0,1.222930888496389,0.4897959183673469,0.42857142857142855,0.03604854851531494,0.10710606191365409,75.77444988801503,10.53583942187817
data/raw/KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,KDD21,145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.7960493616257844,0.1759593933352166,2.283079606787732,5,0.07099577215692567,0.15225714669498175,0.9473333333333334,33.0,0.0033583229629629624,14,0.14663941501251462,2.0,0.75,0.09704676510782972,-0.034498850038332085,0.7176581343880103,9.0,1.8894221184456905,0.12,0.48,0.43277432978226504,0.9350033411950139,0.22589283813872454,0.02322929048458708
data/raw/KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,KDD21,146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,-0.3732260639656442,-0.034739194684200836,2.2797890404564867,5,0.17743912402514117,0.14861115598487254,0.9473104277271361,33.0,0.00326122169631374,14,0.2905317577515135,2.0,0.75,0.0904507512520869,-0.03826377295492489,0.7171453562752018,9.0,1.8895039342244422,0.12,0.48,0.4360340389565222,0.9359860481880544,0.22589930350583898,0.02308065898268008
data/raw/KDD21/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.out,KDD21,147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.out,-0.43139962342107663,-0.0874576107774172,2.2772772463804873,5,0.1624274145164305,0.14647558136246316,0.9473772079201309,33.0,0.0032573207774410006,14,0.16084837839571942,2.0,0.75,0.09255425709515852,-0.03712854757929884,0.7156799852856844,9.0,1.890324969457314,0.12,0.48,0.43737627214592223,0.9365579652198378,0.22589609282403597,0.023109519069526577
data/raw/KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,KDD21,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,-0.3745587395246579,-0.03568482571607001,2.2904176006664514,5,0.17882131229771803,0.14790651147500633,0.9448528188923998,33.0,0.0033224726992445094,14,0.2902665278148442,2.0,0.75,0.08937005255105435,-0.03997871349697335,0.719303517314392,10.0,1.886048737979166,0.12,0.5,0.4306651061989221,0.9329197317696847,0.22592018858577373,0.023054297429376265
data/raw/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,KDD21,149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,-0.37121672382401183,-0.03253155913528483,2.2869655197775582,5,0.1782545682375381,0.14730676587000685,0.9455490360435876,33.0,0.003276014708320286,14,0.2904052020587669,2.0,0.75,0.08465768121772943,-0.028196875209548722,0.7183713813877601,12.0,1.8867496864605506,0.12,0.5,0.431432096592865,0.9339847706976409,0.22584791021055056,0.02306714558100051
data/raw/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,KDD21,150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,-0.375693549509984,-0.03563649580945927,2.2834804874623433,5,0.1788643688770697,0.1499578277493609,0.9441020831937839,33.0,0.003314564189400057,14,0.2892232309924609,2.0,0.75,0.09621889547540108,-0.027160989986268813,0.718089023109053,20.0,1.8848472389491355,0.12,0.5,0.4346918057671222,0.9349670251127431,0.2259162159198191,0.022974086009932237
data/raw/KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,KDD21,151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.6500559350074218,-0.4827115059126972,926.9026804115998,18,0.6198150631120743,-0.01627975798739335,0.3603746047190465,3620.0,0.043333333333333335,23,0.3691807157065351,17.0,0.0008428150021070375,-0.40264320752422267,-0.18579478655693837,0.9752735989093452,38.0,1.3184509285958197,0.12,0.26,0.0013422331894000245,0.3180663979910695,8.819703913921462,0.6768336882787102
data/raw/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,KDD21,152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,-0.7885410626726479,-1.0278723876046596,4.897347387066335,10,0.44075519078008296,0.04016381735732986,0.8752756431673906,133.0,0.0038037499880846843,23,0.2881809196232667,9.0,0.125,-0.09707326851759046,-0.0362500417627209,0.9599419550110546,19.0,1.6193312440912866,0.14,0.82,0.2617354719330048,0.5656417406375653,179.47770373860737,45.752473075184085
data/raw/KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,KDD21,153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,-0.7838934298206198,-1.0224184115155461,4.879983173634796,10,0.4407770420152993,0.039827007190725405,0.8721015703307718,19.0,0.003421316022763019,23,0.28918226035807487,9.0,0.125,0.03832147272059072,-0.03347699709331464,0.9597679072128767,13.0,1.6197926645939822,0.14,0.82,0.2617354719330048,0.5668105596576626,179.38630632121485,45.90714113964405
data/raw/KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,KDD21,154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,-0.7842312327465882,-1.0225447386749713,4.8756592241231465,10,0.43926718927919295,0.04028355414459314,0.8791847644503842,19.0,0.003900978962319006,23,0.28944469377422416,9.0,0.125,0.03835488289733058,-0.033660753065383686,0.9598031605699806,13.0,1.6223832307704704,0.14,0.82,0.2617354719330048,0.5670751414204536,179.4337613477759,45.94787843577208
data/raw/KDD21/155_UCR_Anomaly_PowerDemand4_18000_24005_24077.out,KDD21,155_UCR_Anomaly_PowerDemand4_18000_24005_24077.out,-0.7859355295448244,-1.0241678140346675,4.871661952441622,10,0.43907133719717784,0.04054881071878247,0.8794854660875376,19.0,0.0037762971012420526,23,0.28954580562841237,9.0,0.125,0.040259262971501064,-0.03414520062811133,0.959568656132037,14.0,1.6227003535777875,0.14,0.82,0.2617354719330048,0.5675544193719997,179.52438199526537,45.96354362066676
data/raw/KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,KDD21,156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.4999217752122125,0.6715784924280801,11.767512795353294,49,0.6389826559273425,0.0015051930944169044,0.37527574340421777,93.0,0.008351005077835715,97,1.2119505979227243,16.0,0.6111111111111112,-0.027395447326627853,0.020645844362096266,0.9971898515653679,28.0,1.4138027323244995,0.3,0.2,0.06442719309120118,0.24726589226876605,0.5087665526170269,0.5825580357233829
data/raw/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,KDD21,157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.500516030340256,0.6722409734911567,11.730232874743294,49,0.6372246079679342,0.0015143234544421449,0.3785181937746602,76.0,0.008627638892008516,97,1.2114219393117573,16.0,0.6111111111111112,-0.027836226547431175,0.014992109416096744,0.9971221775519803,28.0,1.414871590227802,0.28,0.2,0.06404369789422974,0.2482491251461526,0.5085362084525861,0.5823265867214559
data/raw/KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,KDD21,158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.4993734206376532,0.6710021230918926,11.738742890398234,49,0.6371926364508064,0.0015365533441825871,0.3765808791014416,76.0,0.008894038973859656,97,1.1178121408920536,16.0,0.6111111111111112,-0.031924301379554265,0.02246197382384163,0.9970759780147457,28.0,1.4146488366615797,0.28,0.2,0.06404369789422974,0.2481997190739117,0.5090385154133531,0.5826531260216377
data/raw/KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,KDD21,159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.5004290941575682,0.6720365760136342,11.714156337134767,49,0.6359093915701712,0.0025208200136394416,0.3775357864231141,76.0,0.008856086097313464,97,0.42950831085819646,16.0,0.6111111111111112,-0.02867053038285916,0.016772040744643446,0.996891359181182,28.0,1.4182473268360662,0.28,0.2,0.06404369789422974,0.24960835869624576,0.508387368228328,0.5827251756067025
data/raw/KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,KDD21,160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,0.4999718397540487,0.6716579278379353,11.751292167282564,49,0.6373433178304531,0.0015041067667632378,0.377995931723711,76.0,0.009129849757258578,97,1.2108508976160406,16.0,0.6111111111111112,-0.03165900247612313,0.02246197382384163,0.9971117028526734,28.0,1.414245928988742,0.28,0.2,0.06404369789422974,0.24820747913934957,0.5087872143083834,0.582458375725467
data/raw/KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,KDD21,161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.5007513325445094,0.0824959942971808,4.533828958922871,7,0.2947132852763729,-0.006095435141254774,0.817596887625318,53.0,0.003162937276078418,10,0.4006943305618842,6.0,0.1875,-0.3791891083183722,0.35891681627767813,0.935063374751065,27.0,1.5473588374551142,0.20408163265306123,0.2857142857142857,0.11198059751565918,0.6141040014118075,-2.708657451539044,1.1375801011740916
data/raw/KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,KDD21,162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.5320809270696918,0.1365056162423408,4.794348071843038,7,0.3151346071277207,0.04080720845231574,0.8171479874307945,53.0,0.002020084299671736,10,0.13263922195755187,6.0,0.17647058823529413,-0.33430580490724116,0.45840813883901865,0.9340206642896304,16.0,1.546189402148693,0.30612244897959184,0.16326530612244897,0.11121360712171631,0.6035820314748016,-2.72930301722326,1.1856978612214493
data/raw/KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,KDD21,163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,1.0311123714522203,0.31261653517158194,6.1053674264372235,25,0.2566131826705795,0.18414144780663932,0.45441558441558444,132.0,0.011446829424168439,40,0.31501056294036106,13.0,0.13333333333333333,-0.005272590322329296,0.024804550531154934,0.8723526720307488,31.0,1.454250109488926,0.26,0.18,0.15627429276586,0.6293050239041498,-1.5212851614243785,74.60029313108545
data/raw/KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,KDD21,164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.8256361889784145,0.12202448510683972,6.099912306757462,25,0.20943493345586583,0.18520896552806554,0.4559122413882954,132.0,0.011497449935537744,40,0.31507095359518,13.0,0.13333333333333333,-0.0250918471038849,0.02178274577242756,0.8724873018506923,31.0,1.45868784717285,0.22,0.12,0.15637016656510286,0.6291008631494136,-1.6048591614649415,74.61501807193142
data/raw/KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,KDD21,165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.8248686899977313,0.12166155144565405,6.105714589516239,25,0.2098009783799776,0.18453253976510783,0.45372112469948783,132.0,0.012061280339713511,40,0.3152641452437235,13.0,0.13333333333333333,-0.02793383678695549,0.01902323029083597,0.8732023374136343,31.0,1.4540306784350974,0.24,0.16,0.15617841896661713,0.6281157240045435,-1.5830014383077688,74.6579451797076
data/raw/KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,KDD21,166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.825879763409378,0.1215961728374495,6.092193904340338,25,0.20897434360163922,0.18479401870456816,0.4544415584415584,132.0,0.01140810126305443,40,0.3147595788559704,13.0,0.13333333333333333,-0.021921508532245948,0.024830523882496625,0.8721662161376333,31.0,1.4564597620691007,0.24,0.18,0.1564660403643457,0.6297766216817204,-1.5642450845432587,74.54383532827492
data/raw/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,KDD21,167_UCR_Anomaly_gait1_20000_38500_38800.out,0.9046627044722677,-1.2952019571594793,44.70329009056842,158,1.013293826416651,0.0003753325031365362,0.09573993446053017,818.0,0.00717728209262743,313,1.7846616770275407,40.0,0.4647887323943662,0.03350769230769224,0.019353846153846055,0.99969058958835,171.0,1.204468068524675,0.46,0.4,0.020133497841000367,0.09428362294246234,-468.07446076923077,1031.4611801241067
data/raw/KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,KDD21,168_UCR_Anomaly_gait2_22000_46500_46800.out,0.907329477559145,-1.2680870318030677,44.686366966716484,157,1.0154625975537381,0.000376266004482849,0.09560147079185834,816.0,0.007340917913344681,313,1.7840962637070885,40.0,0.4647887323943662,0.03387692307692314,0.019030769230769184,0.999690009839325,171.0,1.2046095387597857,0.46,0.4,0.020133497841000367,0.09432098129279895,-467.4799723076924,1031.135872301367
data/raw/KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,KDD21,169_UCR_Anomaly_gait3_24500_59900_60500.out,0.9067784550090345,-1.268455503696729,44.6473219857711,157,1.014719624904759,0.00037590220899869466,0.09612455576239634,814.0,0.007220281286392545,313,1.6847002492428254,40.0,0.4507042253521127,0.034246153846153815,0.01896923076923085,0.9996873578881031,171.0,1.2047164946855282,0.46,0.4,0.020133497841000367,0.09439672932539069,-466.99026153846154,1031.2224076046725
data/raw/KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,KDD21,170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,-1.1364151874967103,-1.2721878464171974,52.321087275327216,165,1.139386194849359,0.00011800277728148179,0.12554883670057346,2095.0,0.01072418955066382,330,2.7070553895028406,40.0,0.4625,0.01917187500000006,0.03156249999999994,0.9998847807416975,130.0,1.1912476332564765,0.4,0.36,0.01907888604932892,0.06911684288006917,-718.6654906200782,875.262128950385
data/raw/KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,KDD21,171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,-1.1379427008837242,-1.272596194962941,52.38241727717064,165,1.1336520212488421,0.00011545923918339945,0.12797074954296161,2095.0,0.010069428671529858,330,2.7057353126756087,40.0,0.4625,0.026015625000000098,0.03140625000000008,0.9998815003128302,130.0,1.1907134766517848,0.4,0.36,0.01907888604932892,0.06920278236653364,-719.8844281185831,874.8380486190576
data/raw/KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,KDD21,172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,-1.1366573144298633,-1.2713311495201502,52.432738797143216,165,1.135518048294218,0.00011407085398012905,0.12778324661322832,2095.0,0.010756039960254867,330,2.7053262976409163,40.0,0.4625,0.01418750000000002,0.03215625000000011,0.9998773462322573,130.0,1.190730285960571,0.4,0.36,0.01907888604932892,0.069321590717211,-721.1591249995151,874.7059138920747
data/raw/KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,KDD21,173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.6803059359782457,-1.189582157422465,4.21930565088318,13,0.43490249493288313,0.019776257624192193,0.6794,17.0,0.024243847865943764,25,0.6494359567123805,5.0,0.5714285714285714,0.029497050294970517,-0.0016998300169982494,0.9139369960112447,17.0,1.5787317473336704,0.22,0.12,0.24006799330411865,0.61938814853509,0.049980551724827404,0.20035316622539526
